;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel
1021;00000263.txt;244.801180;224.742161;3.119374;1;1;0;233;256;256;234;221;220;229;229;233;220;256;229;0.455078125;0.4296875;0.5;0.447265625
1022;00000263.txt;233.432562;60.138062;1.505102;5;1;0;227;238;241;229;42;41;79;80;227;41;241;80;0.443359375;0.080078125;0.470703125;0.15625
1023;00000264.txt;44.903621;33.838140;-1.604397;2;1;0;38;51;52;39;19;19;49;49;38;19;52;49;0.07421875;0.037109375;0.1015625;0.095703125
1024;00000264.txt;18.268127;42.455506;0.419651;10;1;0;13;29;25;8;35;43;50;43;8;35;29;50;0.015625;0.068359375;0.056640625;0.09765625
1025;00000264.txt;85.971467;98.494395;-1.409421;5;1;0;82;94;91;78;87;89;111;108;78;87;94;111;0.15234375;0.169921875;0.18359375;0.216796875
1026;00000264.txt;199.276369;105.695978;-1.580897;11;1;0;195;204;204;196;94;93;118;118;195;93;204;118;0.380859375;0.181640625;0.3984375;0.23046875
1027;00000264.txt;214.927810;103.007387;-1.430872;11;1;0;212;221;217;211;94;95;113;111;211;94;221;113;0.412109375;0.18359375;0.431640625;0.220703125
1028;00000264.txt;225.844772;130.282860;3.036716;11;1;0;213;237;239;215;128;125;134;135;213;125;239;135;0.416015625;0.244140625;0.466796875;0.263671875
1029;00000264.txt;397.557035;298.371301;0.050976;11;1;0;385;410;410;386;294;294;304;302;385;294;410;304;0.751953125;0.57421875;0.80078125;0.59375
1030;00000264.txt;396.404782;311.142108;-0.014492;1;1;0;388;405;405;388;308;308;315;315;388;308;405;315;0.7578125;0.6015625;0.791015625;0.615234375
1031;00000264.txt;340.232436;262.363386;1.570796;11;1;0;336;345;344;337;253;253;273;272;336;253;345;273;0.65625;0.494140625;0.673828125;0.533203125
1032;00000264.txt;287.516849;294.530457;-2.941600;1;1;0;280;299;295;277;289;293;301;297;277;289;299;301;0.541015625;0.564453125;0.583984375;0.587890625
1033;00000264.txt;44.609847;338.897771;-2.416989;11;1;0;39;55;50;36;330;343;349;335;36;330;55;349;0.0703125;0.64453125;0.107421875;0.681640625
1034;00000264.txt;334.224757;429.367105;1.452306;5;1;0;328;338;341;331;420;419;440;440;328;419;341;440;0.640625;0.818359375;0.666015625;0.859375
1035;00000264.txt;291.874807;400.480257;-1.584880;11;1;0;288;296;296;288;392;391;410;409;288;391;296;410;0.5625;0.763671875;0.578125;0.80078125
1036;00000265.txt;38.342672;14.546992;-2.982041;1;1;0;28;50;49;28;10;13;20;16;28;10;50;20;0.0546875;0.01953125;0.09765625;0.0390625
1037;00000265.txt;272.374269;365.800652;-2.495777;9;1;0;267;283;280;261;356;369;376;363;261;356;283;376;0.509765625;0.6953125;0.552734375;0.734375
1038;00000265.txt;291.077869;346.117806;-2.383711;9;1;0;287;302;295;282;337;350;356;342;282;337;302;356;0.55078125;0.658203125;0.58984375;0.6953125
1039;00000265.txt;360.310565;308.906455;-1.693632;1;1;0;355;363;366;358;300;298;319;319;355;298;366;319;0.693359375;0.58203125;0.71484375;0.623046875
1040;00000265.txt;427.372793;302.753347;0.090660;1;1;0;417;437;437;419;298;300;307;306;417;298;437;307;0.814453125;0.58203125;0.853515625;0.599609375
1041;00000265.txt;447.936960;305.789010;-0.040518;1;1;0;438;457;458;440;303;302;309;309;438;302;458;309;0.85546875;0.58984375;0.89453125;0.603515625
1042;00000265.txt;463.800746;312.545808;1.594048;9;1;0;461;468;469;459;302;302;324;323;459;302;469;324;0.896484375;0.58984375;0.916015625;0.6328125
1043;00000265.txt;349.978237;441.653809;0.121842;9;1;0;339;363;362;337;436;439;447;445;337;436;363;447;0.658203125;0.8515625;0.708984375;0.873046875
1044;00000266.txt;73.637327;170.568357;-1.554131;1;1;1;70;78;78;69;163;163;178;178;69;163;78;178;0.134765625;0.318359375;0.15234375;0.34765625
1045;00000266.txt;297.473546;41.976630;-1.558892;1;1;0;294;302;302;293;32;32;53;52;293;32;302;53;0.572265625;0.0625;0.58984375;0.103515625
1046;00000266.txt;485.975156;191.731007;1.113321;1;1;0;486;494;487;479;181;199;201;186;479;181;494;201;0.935546875;0.353515625;0.96484375;0.392578125
1047;00000266.txt;473.203760;498.431882;3.115283;1;1;0;464;482;484;464;496;495;502;502;464;495;484;502;0.90625;0.966796875;0.9453125;0.98046875
1048;00000267.txt;62.080945;133.994653;-1.179561;11;1;0;63;70;62;54;123;126;146;143;54;123;70;146;0.10546875;0.240234375;0.13671875;0.28515625
1049;00000267.txt;192.676752;105.463730;0.024385;1;1;0;183;204;202;182;101;102;110;110;182;101;204;110;0.35546875;0.197265625;0.3984375;0.21484375
1050;00000267.txt;354.682266;111.919589;-0.006711;2;1;0;336;374;373;337;107;107;117;117;336;107;374;117;0.65625;0.208984375;0.73046875;0.228515625
1051;00000267.txt;178.559839;165.398325;-1.480136;5;1;0;175;185;184;172;155;155;177;176;172;155;185;177;0.3359375;0.302734375;0.361328125;0.345703125
1052;00000267.txt;402.832388;212.503974;2.311180;1;1;0;407;413;399;394;203;208;223;217;394;203;413;223;0.76953125;0.396484375;0.806640625;0.435546875
1053;00000267.txt;405.985083;224.039970;2.436025;1;1;0;397;402;415;411;228;232;221;216;397;216;415;232;0.775390625;0.421875;0.810546875;0.453125
1054;00000268.txt;119.580089;187.498567;0.025418;11;1;0;106;134;135;104;183;183;193;192;104;183;135;193;0.203125;0.357421875;0.263671875;0.376953125
1055;00000268.txt;207.956450;269.115741;1.508378;11;1;0;204;211;214;204;259;259;279;280;204;259;214;280;0.3984375;0.505859375;0.41796875;0.546875
1056;00000268.txt;342.971196;177.866726;-3.011890;1;1;0;334;351;353;336;172;176;182;182;334;172;353;182;0.65234375;0.3359375;0.689453125;0.35546875
1057;00000269.txt;128.870388;264.308478;-1.545161;1;1;0;126;133;133;125;254;256;275;274;125;254;133;275;0.244140625;0.49609375;0.259765625;0.537109375
1058;00000269.txt;335.697308;300.348913;0.057408;11;1;0;325;347;347;325;297;297;305;303;325;297;347;305;0.634765625;0.580078125;0.677734375;0.595703125
1059;00000269.txt;468.946425;77.372793;3.141592;11;1;0;457;481;482;458;73;75;81;83;457;73;482;83;0.892578125;0.142578125;0.94140625;0.162109375
1060;00000269.txt;356.198537;57.508688;0.028162;10;1;0;338;374;374;339;53;54;63;62;338;53;374;63;0.66015625;0.103515625;0.73046875;0.123046875
1061;00000270.txt;278.287216;10.841382;-1.540503;4;1;0;273;284;284;272;2;3;20;19;272;2;284;20;0.53125;0.00390625;0.5546875;0.0390625
1062;00000271.txt;140.953329;313.497681;0.237207;23;1;0;130;130;152;153;307;315;322;311;130;307;153;322;0.25390625;0.599609375;0.298828125;0.62890625
1063;00000271.txt;189.332862;317.624844;2.885948;11;1;0;177;180;203;198;317;325;319;311;177;311;203;325;0.345703125;0.607421875;0.396484375;0.634765625
1064;00000271.txt;312.665841;103.198357;-1.389704;11;1;0;311;318;314;308;94;95;114;111;308;94;318;114;0.6015625;0.18359375;0.62109375;0.22265625
1065;00000271.txt;305.901879;125.897758;-1.182478;11;1;0;306;315;306;298;113;117;139;135;298;113;315;139;0.58203125;0.220703125;0.615234375;0.271484375
1066;00000271.txt;291.227518;123.260959;-1.350303;1;1;0;290;296;294;286;115;117;131;130;286;115;296;131;0.55859375;0.224609375;0.578125;0.255859375
1067;00000271.txt;506.403185;184.105180;-1.290260;1;1;0;506;511;507;502;175;179;193;191;502;175;511;193;0.98046875;0.341796875;0.998046875;0.376953125
1068;00000271.txt;261.021884;364.245317;-1.527965;1;1;0;259;265;264;258;355;357;374;372;258;355;265;374;0.50390625;0.693359375;0.517578125;0.73046875
1069;00000271.txt;347.479703;380.185116;0.141132;5;1;0;325;371;370;325;372;378;389;382;325;372;371;389;0.634765625;0.7265625;0.724609375;0.759765625
1070;00000272.txt;263.178166;343.284674;-1.362740;11;1;0;263;268;265;257;332;333;356;353;257;332;268;356;0.501953125;0.6484375;0.5234375;0.6953125
1071;00000272.txt;325.113091;266.967371;0.028294;1;1;1;313;338;339;311;262;263;272;271;311;262;339;272;0.607421875;0.51171875;0.662109375;0.53125
1072;00000273.txt;163.951878;34.248348;-3.119619;11;1;0;153;175;176;152;30;31;39;38;152;30;176;39;0.296875;0.05859375;0.34375;0.076171875
1073;00000273.txt;160.302992;49.538917;3.128436;1;1;0;152;169;171;150;46;46;53;53;150;46;171;53;0.29296875;0.08984375;0.333984375;0.103515625
1074;00000274.txt;110.558487;90.448713;-0.000000;1;1;0;102;119;120;102;87;88;94;94;102;87;120;94;0.19921875;0.169921875;0.234375;0.18359375
1075;00000275.txt;290.651392;371.638624;0.058074;11;1;0;281;302;302;280;368;369;376;375;280;368;302;376;0.546875;0.71875;0.58984375;0.734375
1076;00000275.txt;262.879018;368.877628;0.150746;1;1;0;273;273;253;254;367;374;371;364;253;364;273;374;0.494140625;0.7109375;0.533203125;0.73046875
1077;00000276.txt;35.261629;323.063243;0.028728;5;1;0;14;57;57;14;314;316;332;331;14;314;57;332;0.02734375;0.61328125;0.111328125;0.6484375
1078;00000277.txt;45.197395;49.338889;-0.904104;1;1;0;49;54;42;37;41;43;60;55;37;41;54;60;0.072265625;0.080078125;0.10546875;0.1171875
1079;00000277.txt;58.474538;39.472388;-1.543776;5;1;0;55;63;63;54;30;30;49;49;54;30;63;49;0.10546875;0.05859375;0.123046875;0.095703125
1080;00000277.txt;49.826124;59.814433;-0.745419;1;1;0;55;58;45;42;51;57;68;64;42;51;58;68;0.08203125;0.099609375;0.11328125;0.1328125
1081;00000277.txt;93.799048;50.800593;-1.514518;5;1;0;90;99;99;88;42;42;60;60;88;42;99;60;0.171875;0.08203125;0.193359375;0.1171875
1082;00000277.txt;214.511427;35.696319;1.524852;23;1;1;209;219;220;211;25;25;48;46;209;25;220;48;0.408203125;0.048828125;0.4296875;0.09375
1083;00000277.txt;114.628329;153.241673;-0.000000;1;1;0;105;125;126;103;149;149;158;158;103;149;126;158;0.201171875;0.291015625;0.24609375;0.30859375
1084;00000277.txt;240.832036;274.899743;-1.570796;9;1;0;236;246;245;237;264;263;287;287;236;263;246;287;0.4609375;0.513671875;0.48046875;0.560546875
1085;00000277.txt;51.419575;215.578926;-1.407430;23;1;1;49;58;55;45;203;206;228;226;45;203;58;228;0.087890625;0.396484375;0.11328125;0.4453125
1086;00000277.txt;357.968418;160.514463;0.068856;1;1;0;347;369;369;347;157;157;166;163;347;157;369;166;0.677734375;0.306640625;0.720703125;0.32421875
1087;00000277.txt;303.519949;193.280992;1.651701;1;1;0;300;309;309;297;184;184;203;202;297;184;309;203;0.580078125;0.359375;0.603515625;0.396484375
1088;00000277.txt;315.335389;192.550140;1.513168;11;1;0;311;318;321;311;180;180;206;206;311;180;321;206;0.607421875;0.3515625;0.626953125;0.40234375
1089;00000277.txt;406.691882;198.518764;1.651430;11;1;0;403;413;411;401;186;187;212;211;401;186;413;212;0.783203125;0.36328125;0.806640625;0.4140625
1090;00000277.txt;386.837070;245.293288;-1.518213;5;1;0;381;395;393;379;229;229;262;262;379;229;395;262;0.740234375;0.447265625;0.771484375;0.51171875
1091;00000277.txt;479.970706;55.307513;-1.570796;5;1;0;474;486;486;474;40;40;72;71;474;40;486;72;0.92578125;0.078125;0.94921875;0.140625
1092;00000277.txt;494.222319;54.089427;-1.613324;11;1;1;489;499;499;491;43;43;67;65;489;43;499;67;0.955078125;0.083984375;0.974609375;0.130859375
1093;00000277.txt;494.465936;82.349035;-1.624798;1;1;0;491;497;499;491;73;73;93;90;491;73;499;93;0.958984375;0.142578125;0.974609375;0.181640625
1094;00000277.txt;407.859981;445.620664;1.528568;1;1;0;404;411;413;404;437;437;455;454;404;437;413;455;0.7890625;0.853515625;0.806640625;0.888671875
1095;00000277.txt;124.906233;341.201388;0.020616;5;1;0;112;137;137;114;337;336;348;346;112;336;137;348;0.21875;0.65625;0.267578125;0.6796875
1096;00000278.txt;379.404523;63.332554;1.100613;5;1;0;378;392;383;366;46;76;82;51;366;46;392;82;0.71484375;0.08984375;0.765625;0.16015625
1097;00000278.txt;187.274057;96.908752;-1.603044;1;1;0;182;192;192;184;85;86;109;109;182;85;192;109;0.35546875;0.166015625;0.375;0.212890625
1098;00000278.txt;245.269308;229.856930;1.679067;11;1;0;241;252;250;238;219;219;244;240;238;219;252;244;0.46484375;0.427734375;0.4921875;0.4765625
1099;00000278.txt;241.029889;269.368314;-1.519118;5;1;0;235;249;248;233;255;255;285;283;233;255;249;285;0.455078125;0.498046875;0.486328125;0.556640625
1100;00000278.txt;7.541800;445.945488;-1.633215;1;1;0;3;11;13;4;438;438;454;455;3;438;13;455;0.005859375;0.85546875;0.025390625;0.888671875
1101;00000278.txt;239.522806;445.775911;-1.585721;1;1;0;235;244;245;235;438;438;455;454;235;438;245;455;0.458984375;0.85546875;0.478515625;0.888671875
1102;00000278.txt;252.241062;458.494168;-1.604874;11;1;0;248;256;258;248;448;447;470;469;248;447;258;470;0.484375;0.873046875;0.50390625;0.91796875
1103;00000278.txt;236.300847;417.626169;-1.570796;5;1;0;232;241;242;231;404;405;431;431;231;404;242;431;0.451171875;0.7890625;0.47265625;0.841796875
1104;00000279.txt;204.183965;363.927659;-1.590794;11;1;0;201;208;209;200;352;352;377;377;200;352;209;377;0.390625;0.6875;0.408203125;0.736328125
1105;00000279.txt;175.530269;369.776862;-1.584880;1;1;0;172;180;180;172;361;361;379;379;172;361;180;379;0.3359375;0.705078125;0.3515625;0.740234375
1106;00000280.txt;135.606288;448.753058;-0.085159;11;1;0;125;146;146;126;446;444;452;453;125;444;146;453;0.244140625;0.8671875;0.28515625;0.884765625
1107;00000281.txt;402.216180;369.116468;1.632574;11;1;0;399;408;407;396;357;358;382;381;396;357;408;382;0.7734375;0.697265625;0.796875;0.74609375
1108;00000281.txt;401.929571;335.965406;-1.536911;5;1;0;396;410;409;394;321;322;351;351;394;321;410;351;0.76953125;0.626953125;0.80078125;0.685546875
1109;00000281.txt;221.927257;437.636227;-3.128607;1;1;0;212;232;232;213;434;434;442;442;212;434;232;442;0.4140625;0.84765625;0.453125;0.86328125
1110;00000281.txt;278.198081;516.262521;0.869313;10;1;0;276;289;280;269;507;523;525;512;269;507;289;525;0.525390625;0.990234375;0.564453125;1.025390625
1111;00000282.txt;177.638074;385.333727;1.500048;5;1;0;173;181;183;175;370;370;402;401;173;370;183;402;0.337890625;0.72265625;0.357421875;0.78515625
1112;00000282.txt;172.471169;417.185410;-1.262744;11;1;0;172;180;173;165;405;408;430;427;165;405;180;430;0.322265625;0.791015625;0.3515625;0.83984375
1113;00000282.txt;216.422567;414.700063;-1.481293;5;1;0;211;220;222;213;424;425;405;405;211;405;222;425;0.412109375;0.791015625;0.43359375;0.830078125
1114;00000282.txt;214.918278;383.698630;1.563803;5;1;0;210;220;221;209;401;402;367;365;209;365;221;402;0.408203125;0.712890625;0.431640625;0.78515625
1115;00000282.txt;235.912919;408.682907;-1.559808;11;1;0;232;241;240;232;397;398;420;420;232;397;241;420;0.453125;0.775390625;0.470703125;0.8203125
1116;00000282.txt;234.423026;292.226209;-1.510264;5;1;0;231;240;240;229;284;284;301;301;229;284;240;301;0.447265625;0.5546875;0.46875;0.587890625
1117;00000283.txt;178.354558;92.228075;-1.519993;5;1;0;174;185;183;173;77;78;108;107;173;77;185;108;0.337890625;0.150390625;0.361328125;0.2109375
1118;00000283.txt;81.497180;262.989888;0.217437;23;1;0;72;95;90;70;256;261;270;265;70;256;95;270;0.13671875;0.5;0.185546875;0.52734375
1119;00000283.txt;79.516595;235.389478;-0.030294;5;1;1;63;96;96;64;231;230;240;241;63;230;96;241;0.123046875;0.44921875;0.1875;0.470703125
1120;00000283.txt;292.779337;236.511021;0.059454;5;1;0;282;304;303;283;230;232;243;242;282;230;304;243;0.55078125;0.44921875;0.59375;0.474609375
1121;00000284.txt;397.669575;286.559319;-2.314896;11;1;0;394;408;402;388;277;292;297;280;388;277;408;297;0.7578125;0.541015625;0.796875;0.580078125
1122;00000284.txt;355.950195;301.714167;-2.341490;1;1;0;350;369;360;345;290;308;313;297;345;290;369;313;0.673828125;0.56640625;0.720703125;0.611328125
1123;00000284.txt;346.717932;338.294834;0.811479;5;1;0;342;357;351;338;328;344;348;335;338;328;357;348;0.66015625;0.640625;0.697265625;0.6796875
1124;00000284.txt;371.105043;354.930328;0.423868;11;1;0;363;383;380;359;347;356;364;354;359;347;383;364;0.701171875;0.677734375;0.748046875;0.7109375
1125;00000284.txt;417.353457;379.143245;-1.515298;10;1;0;413;424;424;410;364;364;396;395;410;364;424;396;0.80078125;0.7109375;0.828125;0.7734375
1126;00000284.txt;377.446981;470.182233;-1.347942;2;1;0;379;392;375;364;434;437;507;503;364;434;392;507;0.7109375;0.84765625;0.765625;0.990234375
1127;00000284.txt;428.137334;461.472550;-1.476482;4;1;0;423;435;435;420;452;453;471;471;420;452;435;471;0.8203125;0.8828125;0.849609375;0.919921875
1128;00000284.txt;422.040556;510.508063;-1.449099;2;0;1;419;429;425;415;493;494;528;528;415;493;429;528;0.810546875;0.962890625;0.837890625;1.03125
1129;00000285.txt;389.626897;125.745160;-1.076271;2;1;0;391;403;387;379;110;116;142;136;379;110;403;142;0.740234375;0.21484375;0.787109375;0.27734375
1130;00000285.txt;370.992561;156.166275;-1.005991;2;1;0;374;384;367;360;140;147;172;166;360;140;384;172;0.703125;0.2734375;0.75;0.3359375
1131;00000285.txt;388.095929;499.228415;-2.999696;11;1;0;378;399;399;378;493;497;505;503;378;493;399;505;0.73828125;0.962890625;0.779296875;0.986328125
1132;00000286.txt;111.432046;426.453117;-0.040961;11;1;0;96;127;127;97;423;421;431;432;96;421;127;432;0.1875;0.822265625;0.248046875;0.84375
1133;00000286.txt;69.712581;424.735256;0.068856;5;1;0;88;88;52;52;432;421;419;428;52;419;88;432;0.1015625;0.818359375;0.171875;0.84375
1134;00000286.txt;65.131620;368.127669;0.998130;11;1;0;62;76;67;57;356;375;380;361;57;356;76;380;0.111328125;0.6953125;0.1484375;0.7421875
1135;00000286.txt;42.963042;379.907283;-3.073517;11;1;0;32;55;54;33;376;377;385;383;32;376;55;385;0.0625;0.734375;0.107421875;0.751953125
1136;00000286.txt;181.966426;339.162330;-1.526490;2;1;0;176;186;189;178;365;365;315;313;176;313;189;365;0.34375;0.611328125;0.369140625;0.712890625
1137;00000286.txt;178.694311;376.955257;-1.463106;1;1;0;176;184;184;172;369;367;386;387;172;367;184;387;0.3359375;0.716796875;0.359375;0.755859375
1138;00000286.txt;161.597510;383.744895;-1.504228;1;1;0;159;166;166;156;375;375;395;392;156;375;166;395;0.3046875;0.732421875;0.32421875;0.771484375
1139;00000286.txt;294.173361;342.263630;-1.494024;5;1;0;290;303;300;285;319;320;366;364;285;319;303;366;0.556640625;0.623046875;0.591796875;0.71484375
1140;00000287.txt;109.863461;389.726016;-0.588000;4;1;0;98;107;123;112;388;401;392;378;98;378;123;401;0.19140625;0.73828125;0.240234375;0.783203125
1141;00000288.txt;297.648225;40.499401;-3.104573;1;1;0;288;308;308;287;37;37;45;44;287;37;308;45;0.560546875;0.072265625;0.6015625;0.087890625
1142;00000288.txt;304.602066;253.130743;2.578856;1;1;0;294;299;315;311;253;264;252;245;294;245;315;264;0.57421875;0.478515625;0.615234375;0.515625
1143;00000288.txt;243.439789;402.568469;-1.001164;10;1;0;231;242;257;244;411;417;395;388;231;388;257;417;0.451171875;0.7578125;0.501953125;0.814453125
1144;00000289.txt;345.502308;16.326355;-0.009434;4;1;0;333;359;359;332;10;10;23;23;332;10;359;23;0.6484375;0.01953125;0.701171875;0.044921875
1145;00000290.txt;157.546176;478.182984;1.546705;1;1;0;154;161;161;155;469;467;489;488;154;467;161;489;0.30078125;0.912109375;0.314453125;0.955078125
1146;00000291.txt;85.672500;312.935808;-0.063551;5;1;0;72;99;101;73;309;307;318;319;72;307;101;319;0.140625;0.599609375;0.197265625;0.623046875
1147;00000291.txt;167.777506;221.773373;-3.109084;23;1;1;150;183;184;155;216;217;228;227;150;216;184;228;0.29296875;0.421875;0.359375;0.4453125
1148;00000291.txt;60.970422;193.660055;-1.482318;5;1;0;57;68;65;55;178;179;210;209;55;178;68;210;0.107421875;0.34765625;0.1328125;0.41015625
1149;00000291.txt;152.292515;309.679559;-1.329231;4;1;0;150;159;157;144;300;302;321;316;144;300;159;321;0.28125;0.5859375;0.310546875;0.626953125
1150;00000291.txt;269.375058;112.358988;1.257176;11;1;0;263;271;276;269;104;102;120;123;263;102;276;123;0.513671875;0.19921875;0.5390625;0.240234375
1151;00000291.txt;260.611701;111.653214;1.278235;23;1;0;262;266;260;256;123;122;101;102;256;101;266;123;0.5;0.197265625;0.51953125;0.240234375
1152;00000292.txt;310.650702;79.011836;-1.369034;11;1;0;309;317;313;305;67;69;92;89;305;67;317;92;0.595703125;0.130859375;0.619140625;0.1796875
1153;00000293.txt;436.276030;293.107867;-2.170393;11;1;0;433;447;440;427;281;301;305;286;427;281;447;305;0.833984375;0.548828125;0.873046875;0.595703125
